id|tweet_text|text|emojis|sentiment_label|emoji_labelsarcasm_label
1192985491043282944|@FaGtng @Leecque @jokowi @NasDem Klo udh gini mendingan nasdem hrs berani menarik diri dari koalisi ato kabinet, gentle dong jangan jd banci, skrg baru kliatan nasdem sprti gini, apakah nasdem skrg udh tdk konsisten antara omongan n perbuatannya ? Kita tunggu sj lbh maju ato nyungsep tinggal nama sj 😀😀|udah gin mending nasdem berani tarik koalisi kabinet jantan banci lihat nasdem gin nasdem udah konsisten omong tunggu maju jatuh tinggal nama|😀,😀|0|1|1
1191704841032089601|"Bahkan presiden @FIFAWorldCup Gianni Infantino datang di KTT ASEAN dan memberikan jersey khusus pada presiden @jokowi dengan no 21 sebagai keberhasilan Indonesia ditunjuk jadi tuan rumah Piala Dunia U-20 tahun 2021. 

Garuda didadaku ⚽️🇮🇩
#IndonesiaPialaDuniaU20 https://t.co/CIVZHdJsYC"|presiden giani infantino asean jersey khusus presiden hasil indonesia tuan rumah piala dunia garuda dada|⚽,🇮,🇩|1|2|0
1192381383634669574|@jokowi Bosan dengan Apple Watch faces yang itu2 aja? Lgsg aja order Custom Apple Watch Faces yang mewah seperti ROLEX, HERMES dll, minat lgsg DM admin ⌚️⌚️ https://t.co/qZUCgw1V1A|bosan apel lihat wajah langsung order kustom apel lihat wajah mewah rolex hermes minat langsung admin|⌚,⌚|1|2|0
1193047541564096512|@jokowi Apresiasi buat pa jokowi, 👌👌|apresiasi pa jokowi|👌,👌|1|1|0
1192626837135822850|@jokowi Pak Presiden @jokowi ... ngapunten nggih pak. Kami butuh IBU pak.. bukan IBUKOTA BARU. IBU yang bisa ngemong, IBU yang memperhatikan, IBU yang memberi perlindungan, IBU yang menentramkan, IBU yang mengajari dengan BENAR, IBU yang memperhatikan.. 🙏🙏🙏🙏|presiden maaf iya butuh ibukota rawat perhati lindung menentramkan ajar perhati|🙏,🙏,🙏,🙏|0|2|0
1192133557885358080|"@abdulaz37240107 @bro10747231 @SondoroMusic @jokowi Yg ribut kan sesama Islam jg karna masalah tafsir kek fiqh siyasah. ☺️

Trus soal cuman Anies yg diserang ya mgkn karna doi gub DKI. Jaman Ahok jd gub DKI jg doi sering diserang. 😊

Klo masalah FPI, keknya Banser sm FPI jg saling ribut2an di medsos. 😁"|ribut islam karna tafsir kek fiqh siyasah cuman anis serang karna doi gubernur jaman ahok gubernur doi serang kek banser ribut medsos|☺,😊,😁|0|1|1
1192129728452284416|@msaid_didu @prabowo Etdah oposisi....upss salahhh🙏🙏🙏|kejut oposisi salah|🙏,🙏,🙏|0|2|0
1192153480237961216|@ronavioleta @jokowi presiden cebong nih 🤣🤣🤣🤣|presiden cebong nih|🤣,🤣,🤣,🤣|0|1|1
1192618909058256896|@IwanSumule_86 @aniesbaswedan Syukur banget @prabowo kalah hahaha. Kardus...😅😅|syukur banget kalah hahaha kardus|😅,😅|0|1|1
1190266172513456128|"Brandal setuju!
Reshuffle Pak @prabowo dari @Kemhan_RI, sekaligus lantik beliau jadi Presiden RI.

Hokyaaaa😂😂😂 https://t.co/98W97QRHSs"|preman tuju tata lantik beliau presiden hokya|😂,😂,😂|1|1|0
1191696657848532992|@liem_id Tanyain ke pak @prabowo ada ilmu gak untuk meluruskan barang yang sudah lurus, jangan sampai UAS dan Ustadz Felix yang berikan pencerahan kepada bapak Jendral😁😁😁|ilmu lurus barang lurus ustadz felix ikan cerah jendral|😁,😁,😁|0|1|1
1192264694020505601|@Dennysiregar7 @jokowi Mak jleb thenan... 👍🏽👍🏽|mak tusuk sungguh|👍,🏽,👍,🏽|0|2|0
1192512702180028416|liat videonya aja udah merinding, membayangkan indonesia menjadi negara maju. semoga nanti bisa terwujud sesuai ekspektasi♥️ semangat terus pak, dalam membangun indonesia yang lebih baik♥️ https://t.co/aYviWjiZFM|liat video merinding bayang indonesia negara maju moga wujud sesuai ekspektasi semangat bangun indonesia|♥,♥|1|2|0
1192334559913709568|@jokowi Sak karepmu pak 🙏🙏|sak serah|🙏,🙏|0|2|0
1191263672477175809|"Pak Prabowo Tak Masuk Daftar Tamu Undangan Reuni 212 di monas Alhamdulillah #takbiiiir 😜

Sekalipun di undang belum tentu pak @prabowo Mau Hadir jadi yg onoh stop halu stop baper stop cakit ati deh  😁😁
Move on yukk 😁😜

#HkilafahOutNKRIMaju 
 https://t.co/qBrmZaerjx"|prabowo masuk daftar tamu undang reuni monas alhamdulillah undang hadir stop khayal stop mudah singgung stop cakit ati deh gerak on yuk|😜,😁,😁,😁,😜|0|1|1
1192106569028308992|"Udh mah ekonomi merosot
Malah bnyak yg kelaparan pula 😩😩
Ngga tega liat saudara satu bangsa
Kaya gini amat si pak. @jokowi 
..
Ya allah ga kasian apa sma rakyat nya
Pajak naik. Bpjs mencekik. 
Hoalaahh ambrul besok2 ge NKRI. mah😥
Do something please. 🙏 https://t.co/kVpIUNHWc6"|udah ekonomi merosot lapar tega liat saudara bangsa kaya gin alah kasi rakyat pajak bpjs cekik hoalah hancur besok ge nkri do|😩,😩,😥,🙏|0|0|0
1192350133209321472|Jadi memang yakin kalau gagal wujudkan janji saat Capees periode pertama pak... 🙏🙏 https://t.co/HVbLKJlxrk|gagal wujud janji capes periode|🙏,🙏|1|2|0
1191313591888015361|@hermana_t Ternyata pak @prabowo masuk kabinet gak ngefek 🙏🙏|nyata masuk kabinet pengaruh|🙏,🙏|0|2|0
1189752625614340101|"@Parapat_Nixon Rakyat yang mana yg menunggu janji ?
Justru rakyat mau melihat sepak terjang Prabowo ?
🤣🤣🤣"|rakyat tunggu janji rakyat lihat sepak terjang prabowo|🤣,🤣,🤣|1|1|0
1190978584040525825|@Bung_TW Yg Salah pasti prabowo sama netizen 😁😂|salah prabowo netizen|😁,😂|0|1|1
1190898164733116416|"Menteri titipan LBP berulah lagi 😞😞😞
https://t.co/IqsEjyLTD0 https://t.co/msEzCOS8jk"|menteri titip ulah|😞,😞,😞|0|0|0
1190111133052497920|@Edhy_Prabowo Tlg produksi jaring yang sesuai dengan peraturan anti cantrang, dan  bagikan kepada nelayan. Kalau bisa dengan perahunya 😉🙏|produksi jaring sesuai atur anti cantrang nelayan perahu|😉,🙏|0|2|0
1190100542657191937|@lesandra161 @03_nakula @prabowo @ADSastrawidjaja @TolakBigotRI @Kartikaribet @fahraniee @RiuUtomoRizki Dipegang doang, gak di duduki.. 🤣🤣|pegang doang duduk|🤣,🤣|1|1|0
1192814541190492160|@kafiradikal @Gerindra @Uki23 @jokowi Tabok muka sendiri🤣🤣🤣|tabok muka|🤣,🤣,🤣|0|1|1
1190590048715980800|@_garuda501 @MarwotoADi @prabowo mempersatukan janda dan duda mbah guru 🙄🙄🙄|janda duda mbah guru|🙄,🙄,🙄|0|2|0
1191928543623745536|@KanjengRatuAyu1 @KilljoyYadi @jokowi 🤣😂😂 ngambil foto 17tahun yang lalu yha? Waktu belum jadi nenek😂🤣😂|ambil foto nenek|🤣,😂,😂,😂,🤣,😂|1|1|0
1192120953842462720|@jokowi mohon maaf pak, saya CC in.. 🙏🙏 https://t.co/UMsL5LKK38|mohon maaf|🙏,🙏|0|2|0
1191338034437881856|"@OldJoe771 @h0me_al0ne @Moch_herianto @fahiraidris @jokowi @aniesbaswedan @DKIJakarta Tenang dek itu bagian Bos gw Erik Tohir.
Ente gak sah panik. Urus diri ente yg masih ngangur 🙏🏼🤭

#KhilafahOutNKRImaju
#DewanPengawasProRakyat 
#ManipulatorAgamaBerbahaya 
#AibonMemanggil"|tenang dek bos erik tohir ente sah panik urus ente anggur|🙏,🏼,🤭|1|1|0
1191256512464707585|"@2Malbarra Wey siapa yg kemaren pilih jokowi, buru tongolin sini pala luh di layar hp gwe, gw selepakin satu2 lu, dikira gw gak galak apa.

😁😁ampun ka haji @2Malbarra abah emosi,, keuheul hate"|kemarin pilih jokowi buru tampil pala layar handphone galak ampun ka haji abah emosi keuheul benci|😁,😁|0|1|1
1191433346363953153|"@snjayajonggrang @B_Hendratmo1 @donjuansugih @MurtadhaOne1 @smindrawatii @aniesbaswedan @jokowi @KHMarufAmin_ @GeneralMoeldoko @Kemendagri_RI @BadjaNuswantara @HmfaqihA @liriksoe @sunarwidjaja @realDonaldTrump @yukeyurike @PDI_Perjuangan @PSI_Jakarta 11 nih 
Butuh brp komen lagi jer buat makan nih mlm lu ama keluarga lu😂😂"|nih butuh komentar makan nih malam ama keluarga|😂,😂|1|1|0
1192639668161929216|@anak___Rantau @Luana0119411577 @jokowi @kemendagri @KPK_RI @KejaksaanRI Dana Desa di desa saya dimanfaatken dg sebaik baiknya utk meningkatkan kualitas infrastruktur....😊🙏 https://t.co/wZ5nO3Fj9b|dana desa desa manfaat tingkat kualitas infrastruktur|😊,🙏|0|1|1
1191713184098373632|@yuma65640757 @jokowi Dikira jokowi tuh bule lg dengerin ngoceh nya padahal si bule lagi ngetawain omongan nya sambil melihat wajah jokowi yg so imut.....APE LO KATA WI dlm hatinya,,🤣🔨|jokowi bule dengar bicara bule tertawa omong lihat wajah jokowi gemas ape hati|🤣,🔨|0|1|1
1191584355853860865|@Diezpung2 @achmadIbaret @Orang_Atjeh @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan Cuk cari referensi jgn ke media buzzeRp. Nanti otak lo jd berat sebelah 😂🤣|cuk cari referensi media buzzer otak berat belah|😂,🤣|0|1|1
1191640582885535744|"@hellowdevil @imnainggolan @KPK_RI @DKIJakarta @jokowi Bagaimana memberdayakan perubahan Culture Corrupt di seluruh Aparatur Pemerintahan bekerjasama dg lembaga terkait secara intensif, walaupun hasilnya tidak nampak seperti OTT
Namun hasilnya sangat Terpuji bila budaya Korupsi bisa Turun Drastis 👍bukan show of force😃
TANPA PAMRIH"|daya ubah budaya korupsi aparatur perintah kerja lembaga kait intensif hasil nampak hasil puji budaya korupsi turun drastis tampil dorong pamrih|👍,😃|1|1|0
1192266683634737152|"@BuzzerJoker @Beebayu1 @geloraco @satriohendri @maman1965 @Metro_TV @korantempo @yunartowijaya @TheEconomist @MataNajwa @KompasTV @tvOneNews @fadlizon @jokowi Kalau sy males pakai bpjs,antri nya itu,saya pilih beli obat warung,atau ke apotik,doa kan sy sodara""ku,kami sekeluarga selalu di beri kesehatan,dn biar bpjs di pakai bagi yg membutuhkan,manusia yg pas""an sprti sy sngt takut kl di beri cobaan sakit yg mahal,😞😞"|males pakai bpjs antri pilih beli obat warung apotik doa saudara ku keluarga sehat biar bpjs pakai butuh manusia pas takut coba sakit mahal|😞,😞|0|0|0
1192027444544303105|@jokowi Keren sich pak tapi sayang nya nanti kadal gurun akan mengklaim itu prestasi Si Anis seperti yg pernah terjadi 🤗🤗🤗🤗|keren sayang kadal gurun klaim prestasi anis|🤗,🤗,🤗,🤗|1|1|0
1191391653401001985|"@ProfYLH @jokowi @leehsienloong @SingaporePolice @Kepolisian_RI @BareskrimPolri @novelbaswedan @KPK_RI @PartaiSocmed Semoga membuahkan hasil yg brguna &amp; brmnfaat u/ mbantu mmecahkan kasus👉Si buta dr Goa hantu!😎

Teroris aja bs ktangkep ms tmn pnyiram aer keras lunaknya ga ktangkep2? 

Org2 jg kan GA GOBLOK! Skenario yg nyiram di kenal baik kok ma si korban..Mknya ID-nya di sembunyikan rapat!2"|moga buah hasil manfaat bantu pecah buta hantu teroris tangkap teman siram air keras lunak tangkap orang goblok skenario siram kenal ma korban id sembunyi rapat|👉,😎|0|1|1
1191502762464301057|"@_baciare Sabar,,,kata pak Jokowi September, Oktober, November ""nanti"" akan meroket..🚀🚀

Ntar berdirinya jauhan dikit ya biar ndak keseruduk roket..😂😂"|sabar jokowi september oktober november roket dikit biar seruduk roket|🚀,🚀,😂,😂|0|1|1
1192054471968227329|@EviAyesh_ harusnya pak jokowi tny sm presidennya, koq bisa kaya gini..😁😁|jokowi presiden kaya gin|😁,😁|0|1|1
1192176776820060160|"@Johny18619731 @jokowi @TitoKarnavian10 #rinduPETRUS    🔫🔫

Abaikan ham bila timbangan ham dimasyarakat tidak imbang"|abai ham timbang ham masyarakat imbang|🔫,🔫|1|2|0
1193020766184333312|@psi_id Halo PSI 👏👏👏 jangan lupa Anggaran Pemerintah, PemProv, PemDa, PemDesz Kemana aparat anda Bpk @jokowi ? Jangan menutup sebelah mata, lalu kayak kaget dan hardik di Publik utk Image. Sudah telat. Halo @NajwaShihab gimana peran Media? #korupsi @KPK_RI|halo psi lupa anggar perintah pemprov perintah daerah pemdes aparat tutup belah mata kayak kaget hardik publik gambar telat halo gimana peran media|👏,👏,👏|0|2|0
1191404377128390656|"@B_Hendratmo1 @MurtadhaOne1 @smindrawatii @aniesbaswedan @jokowi @KHMarufAmin_ @GeneralMoeldoko @Kemendagri_RI @BadjaNuswantara @HmfaqihA @liriksoe @snjayajonggrang @sunarwidjaja Masa cuma bacotan @GunRomli lu andalin ??? 🤣🤣
https://t.co/vHDQtjQETm https://t.co/fATMWbFECx"|bacot andal|🤣,🤣|0|1|1
1192309065356939267|"@Datuk_T4mburin Tuduhan serius bukan ke p. novelnya tapu institusi negara yg akan dilemahkan termasuk di dlmnya Ada Presiden @jokowi
@CCICPolri 
@DivHumas_Polri
@tribratanews
@InfoHumasPolri
dan 
@KPK_RI 
@DPR_RI 
@KemensetnegRI 
@PolhukamRI 
@mohmahfudmd 
Ada yg ingin melemahkan negara.
👇👇"|tuduh serius novel institusi negara lemah masuk presiden lemah negara|👇,👇|1|2|0
1193035966736297984|@NdonB4ck @permadiaktivis @adearmando1 @aniesbaswedan @jokowi @basuki_btp Jendral pink renda2 ungu nermotif batik PGRI 😂😂😂|jendral pink renda ungu motif batik pgri|😂,😂,😂|0|1|1
1192457883285258242|@mas__piyuuu 😂😂😂Berarti dedengkot kilafah emang bersaudara ama isis yah... Blunder blunder... Monggoh pak @prabowo segera dihajar dedengkot kilafah dan perusuh NKRI.|arti dedengkot khilafah emang saudara ama isis gagal gagal mongoh hajar dedengkot khilafah rusuh nkri|😂,😂,😂|1|1|0
1191280228380790784|@ayahcicah @jumiati801 @hadifianwidjaja @poldametrojaya @jokowi Ajak diskusi mas, bukan di olok2... eh, suka mengolok2 ya? 😁✌🙈|ajak diskusi mas olok eh suka olok|😁,✌,🙈|0|1|1
1192064878313259008|"@antilalat @erickyoku Jangan sok2an ngomong rasis loe...., ada yang lebih parah dari rasis ga ngomong loe...!!!
               👇👇👇👇
https://t.co/FXQjkEQzVt"|sok bicara ras parah ras bicara|👇,👇,👇,👇|0|2|0
1189878910235770880|"@Fahrihamzah @prabowo Hal besar dimulai dr hal kecil..
Pk @prabowo mnyumbangkan semua gaji &amp; tunjangannya slaku Menhan ke Yayasan kanker,Lembaga zakat,rumah ibadah..hal itu layak diapresiasi.
Beda dgnmu,Fahri..
Menang gugatan 30 M disumbangkan utk kpentingan Partai.🙄🙄🙄"|sumbang gaji tunjang menteri tahan yayasan kanker lembaga zakat rumah ibadah layak apresiasi beda dengamu fahri menang gugat sumbang partai|🙄,🙄,🙄|1|2|0
1192748827058376704|@SiswantoTohid @Fahrezi07189344 @psi_id Lah ngapain juga lo stress kan yg didemo Jokowi. Hhahhahahahaha DASAR KAMPANG🤣🤣🤣🤣😋|stres demo jokowi hahahahahaha dasar kampang|🤣,🤣,🤣,🤣,😋|1|1|0
1192435409990471681|"@tvOneNews @duasisi_tvone Saya rakyat,
DewanPengawas yg fungsinya DewanPerizinan, itu pilihan terjelek oleh @DPR_RI tolong dirubah itu @arteriadahlan sebaik cukup melapor saja bukan minta izin,
🇮🇩
Dalam soal RUKPK adalah proses legeslasi terjelék oleh @DPR_RI 1419 dgn @jokowi presiden pilihanku,
Rusak...! https://t.co/BgtSEAOjtu"|rakyat dewan awas fungsi dewan izin pilih jelek rubah lapor izin rokok proses legislasi jel presiden pilih rusak|🇮,🇩|0|2|0
1192993480420671488|@nihaqus @jokowi @aniesbaswedan @NasDem kalo @Gerindra join force sama @PDI_Perjuangan tertutup semua jalan buat si abud a.k.a an**s b*sw*d*n maju jd Capres. 'ngurus Jakarta aja ga becus, mau coba² urus Negara sebesar Indonesia 🇲🇨 you're day-deeaming|gabung dorong tutup jalan abud sw maju calon presiden urus jakarta becus coba urus negara indonesia re mimpi|🇲,🇨|1|2|0
1189850551074217984|"MasyaAllah 🤲
Bagaimana aku bisa mengatakan tidak membanggakan engkau kepada keluargaku, sahabatku, teman sejawatku? 

Semoga Allah karuniakan  ketakwaan, rahmat dan keberkahanNya bagimu Pak @prabowo 
Aamiin Ya Rabb... 🤲🥰 https://t.co/YS0MARpmWK"|masyaallah bangga engkau keluarga sahabat teman jawat moga alah karunia takwa rahmat berkah amin|🤲,🤲,🥰|1|1|0
1191346174097149952|"@StephenTanuwija @AsepIra44314224 @Uki23 @willsarana @basuki_btp @jokowi Pertama saya terangin itu sekedar candaan dan U (tidak terima) saya perlakukan dia hina serta U tetap ngotot itu sebagai kalimat hoax 🤣😂😂
Kedua kalau anda tahu arti bercanda!! Kagak mungkin U tetap ngotot 😂🤣🤣😂"|angin dar canda terima laku hina keras kepala kalimat palsu arti canda kagak keras kepala|🤣,😂,😂,😂,🤣,🤣,😂|0|1|1
1191205167963619329|Jejak digytal sungguh radikal 😂😂😂😂😂 https://t.co/ww7w6qH0YF|jejak digitak sungguh radikal|😂,😂,😂,😂,😂|0|1|1
1192273223980732417|@evvylamora @Kemhan_RI @pindad @prabowo Bersatu Demi Pak Prabowo, walah walah mentang2 Sudah photo bareng Pak MenHan yang keren 😅😅|prabowo walah walah mentang foto bareng menteri tahan keren|😅,😅|1|1|0
1189845837305614337|"@eijiroedison @UsnadiG @CNNIndonesia @Dahnilanzar @prabowo Yg bener pak prabowo atau bang danil nihh ?? 🤣🤣
Apakah bang danil lebih Prabowo dripada Pak Prabowo ? 🤣"|bener prabowo bang danil nih bang danil prabowo prabowo|🤣,🤣,🤣|0|1|1
1191402555512774656|"@MurtadhaOne1 @smindrawatii @aniesbaswedan @jokowi @KHMarufAmin_ @GeneralMoeldoko @Kemendagri_RI @BadjaNuswantara @HmfaqihA @liriksoe @snjayajonggrang @sunarwidjaja Puji syukur kehadirat TUHAN sudah dibuka lagi kejanggalan Anggaran DKI Jakarta

Bravo dan barokah selalu untuk @yukeyurike @PDI_Perjuangan @PSI_Jakarta bongkar terus ya

👍😁👍😁👍😁👍😁

[Setelah Lem Aibon, Muncul Anggaran Janggal Penataan Kampung Kumuh] https://t.co/P9s9A2uEpz"|puji syukur hadirat tuhan buka janggal anggar jakarta berkah bongkar lem aibon muncul anggar janggal tata kampung kumuh|👍,😁,👍,😁,👍,😁,👍,😁|1|1|0
1191757418067197952|@TauaEvan @jokowi Saya dengan malu mengatakan nya , karena gk ada perubahan , semua hnya teori kuliah bnyak sks tpi gk ada implementasi nya 😆😆|malu ubah teori kuliah implementasi|😆,😆|0|1|1
1191866189779066880|"@kalokaliansiapa @jokowi Diri ku selalu mendukung mu 
I purple love 😆😆😆"|ku dukung mu purple cinta|😆,😆,😆|0|1|1
1192298834904240128|"@Dwiyana_DKM @jokowi Masih ingetkan pas calon yang diusung di #PilGubJabar2018 ?

Kayaknya @NasDem konsisten mau ngegarap sesuatu sejak awal.....

#JejakPerintis

😊😊😊"|pas calon usung kayak konsisten kerja|😊,😊,😊|0|1|1
1189855403997184000|"@Gerindra @prabowo Emng janji nya bisa di percaya....
 Timbul tenggelam bersama rakyat ""katanya ""
🤣🤣🤣🤣🤣"|janji percaya timbul tenggelam rakyat|🤣,🤣,🤣,🤣,🤣|1|1|0
1191507042797645824|@KZukri @abdeeislami @WildanH09455709 @jokowi Suaranya yg meminta simpati dan harapaaaanngggg.... 🎶🎶🎵🎼🎼😄😄|suara simpati harap|🎶,🎶,🎵,🎼,🎼,😄,😄|0|1|1
1192432719164141568|@psi_id Semoga PSI nggak mendesak pak @jokowi untuk membatalkan penyelenggaraan Piala Dunia U-20 2021, karena masih banyak rakyat miskin di Indonesia dan ancaman resesi ekonomi 2020.😅😅😅|moga psi desak batal selenggara piala dunia rakyat miskin indonesia ancam resesi ekonomi|😅,😅,😅|0|1|1
1192379267625013248|"@jokowi https://t.co/sagt2Wd945
Yg gini ini boleh pak
Sertakan Insinyur Dan Ahli Tata Kota terbaik untuk ibu kota baru kita❤️ 🇮🇩 🙏"|gin insinyur ahli tata kota kota|❤,🇮,🇩,🙏|1|2|0
1192518614261194752|@jokowi 🌟🌟🌟memang ada rakyat yg ke butuhannya blm tercukupi marah itu wajar, tapi ada juga yg menyadari pentingnya perpindahan ibukota ini, maka untuk yg mendukung dan ikhlas gimana klo kita rame-rame gotong royong menyumbang uang atau bahan bangunan semampunya💪|rakyat butuh marah wajar sadar pindah ibukota dukung ikhlas gimana rame rame gotong royong sumbang uang bahan bangun|🌟,🌟,🌟,💪|1|2|0
1191912138933071872|"@alex4efah @jokowi @idtodaydotco 😂😂😂 emang Indonesia bakal maju ama NAPI ?? bego lo 😅😅  Yesss 💃💃

#TolakNapiJadiPengawasKPK 
https://t.co/rFCQzqhuu1"|emang indonesia maju ama napi bego|😂,😂,😂,😅,😅,💃,💃|1|1|0
1190563904478310400|"@UllbimaNtb @jokowi @mprgoid Hahahah..
Lucu juga ya..
Ehhh salah.., makin lucu aja..🤣🤣🤣
Bisa jadi pak @prabowo termasuk yg direshuffle. Alasan dugaan bahwa dilibatkannya beliau dalam kabinet ini hanya utk menenangkan pendukung beliau sekaligus melemahkan oposisi.
Ntahlah.., semoga saja tidak demikian.."|hahahah lucu eh salah lucu masuk rombak alas duga libat beliau kabinet tenang dukung beliau lemah oposisi moga|🤣,🤣,🤣|0|1|1
1192077349111492608|@detikcom Ya normal2 saja sih klo g bw jas ujan or payung berteduh. Cuaca panas aja berteduh. Kan g buat tiduran😆🙄|normal bawa jas hujan payung teduh cuaca panas teduh tidur|😆,🙄|0|1|1
